date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:37:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:02%20GMT	http://lambda.oxygenna.com/creative/?p=123	D:/website/digiXinfo/lambda.oxygenna.com/creative/indexb8c4.html	(from http://lambda.oxygenna.com/creative/our-services/responsive-design/)
20:37:21	2965/2965	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20Jan%202016%2015:07:02%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Four-services%2Fresponsive-design%2F&format=xml	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed305e	(from http://lambda.oxygenna.com/creative/our-services/responsive-design/)
20:37:21	2423/2423	---MCZ	200	added ('OK')	application/json	date:Fri,%2022%20Jan%202016%2015:07:02%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Four-services%2Ffree-updates%2F	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embede33f.json	(from http://lambda.oxygenna.com/creative/our-services/free-updates/)
20:37:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:02%20GMT	http://lambda.oxygenna.com/creative/?p=122	D:/website/digiXinfo/lambda.oxygenna.com/creative/indexdb84.html	(from http://lambda.oxygenna.com/creative/our-services/free-updates/)
20:37:22	2945/2945	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20Jan%202016%2015:07:03%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Four-services%2Ffree-updates%2F&format=xml	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed4632	(from http://lambda.oxygenna.com/creative/our-services/free-updates/)
20:37:22	2423/2423	---MCZ	200	added ('OK')	application/json	date:Fri,%2022%20Jan%202016%2015:07:03%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Four-services%2Fsolid-design%2F	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed499c.json	(from http://lambda.oxygenna.com/creative/our-services/solid-design/)
20:37:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:03%20GMT	http://lambda.oxygenna.com/creative/?p=121	D:/website/digiXinfo/lambda.oxygenna.com/creative/indexe856.html	(from http://lambda.oxygenna.com/creative/our-services/solid-design/)
20:37:23	2945/2945	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20Jan%202016%2015:07:04%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Four-services%2Fsolid-design%2F&format=xml	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embeddfa0	(from http://lambda.oxygenna.com/creative/our-services/solid-design/)
20:37:23	2431/2431	---MCZ	200	added ('OK')	application/json	date:Fri,%2022%20Jan%202016%2015:07:04%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Four-services%2Fstunning-pages%2F	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed15f8.json	(from http://lambda.oxygenna.com/creative/our-services/stunning-pages/)
20:37:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:04%20GMT	http://lambda.oxygenna.com/creative/?p=127	D:/website/digiXinfo/lambda.oxygenna.com/creative/index9751.html	(from http://lambda.oxygenna.com/creative/our-services/stunning-pages/)
20:37:24	2953/2953	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20Jan%202016%2015:07:05%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Four-services%2Fstunning-pages%2F&format=xml	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embedcfc5	(from http://lambda.oxygenna.com/creative/our-services/stunning-pages/)
20:37:24	2608/2608	---MCZ	200	added ('OK')	application/json	date:Fri,%2022%20Jan%202016%2015:07:05%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fa-flight-to-remember%2F	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed8cc2.json	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:24	2937/2937	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Oct%202014%2014:16:20%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/feed/	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/feed/index.html	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:06%20GMT	http://lambda.oxygenna.com/creative/?p=137	D:/website/digiXinfo/lambda.oxygenna.com/creative/index60d6.html	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:25	3161/3161	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20Jan%202016%2015:07:06%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fa-flight-to-remember%2F&format=xml	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embeda7a7	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:06%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:25	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:07%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:26	0/0	---M--	302	error ('Found')	application/binary	date:Fri,%2022%20Jan%202016%2015:07:07%20GMT	https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p041-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.18c666c.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:27	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:08%20GMT	http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p041-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.18df56d.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:09%20GMT	https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fa-flight-to-remember%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp041-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.18ec32b.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:09%20GMT	https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fa-flight-to-remember%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp041-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharerc32b.php	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:29	607/607	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:10%20GMT	http://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/&description=A%20Flight%20to%20Remember&media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p041-150x150.jpg	D:/website/digiXinfo/pinterest.com/pin/create/button/indexdda3.html	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:30	2642/2642	---MCZ	200	added ('OK')	application/json	date:Fri,%2022%20Jan%202016%2015:07:10%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fblog-fundamentals-explained%2F	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed6d78.json	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:30	49253/49253	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:07:10%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=3	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/index3094.html	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:30	49246/49246	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:07:10%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=16	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/index6f0d.html	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/)
20:37:30	3226/3226	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Oct%202014%2014:16:20%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/feed/	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/feed/index.html	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:11%20GMT	http://lambda.oxygenna.com/creative/?p=139	D:/website/digiXinfo/lambda.oxygenna.com/creative/indexb4d2.html	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:30	3195/3195	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20Jan%202016%2015:07:11%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fblog-fundamentals-explained%2F&format=xml	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embeddebe	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:12%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:31	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:12%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:32	0/0	---M--	302	error ('Found')	application/binary	date:Fri,%2022%20Jan%202016%2015:07:13%20GMT	https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p011-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.1942743.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:32	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:14%20GMT	http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p011-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.195e31c.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:14%20GMT	https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fblog-fundamentals-explained%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp011-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.1964ce0.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:34	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:15%20GMT	https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fblog-fundamentals-explained%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp011-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharer4ce0.php	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:34	649/649	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:15%20GMT	http://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/&description=The%20Beast%20with%20a%20Billion%20Backs&media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p011-150x150.jpg	D:/website/digiXinfo/pinterest.com/pin/create/button/index09f0.html	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:16%20GMT	http://lambda.oxygenna.com/creative/category/art-culture/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/art-culture/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.198.delayed	(from http://lambda.oxygenna.com/creative/category/art-culture/)
20:37:35	51903/51903	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:07:16%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=17	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/indexa79a.html	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:35	51910/51910	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:07:16%20GMT	http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=4	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/index21b4.html	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/)
20:37:35	25079/25079	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2014%20Jan%202016%2014:20:44%20GMT	http://lambda.oxygenna.com/creative/category/art-culture/feed/	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/art-culture/feed/index.html	(from http://lambda.oxygenna.com/creative/category/art-culture/)
20:37:36	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:17%20GMT	http://lambda.oxygenna.com/creative/category/art-culture/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/art-culture/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.199.delayed	(from http://lambda.oxygenna.com/creative/category/art-culture/)
20:37:36	48973/48973	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/index.html	(from http://lambda.oxygenna.com/creative/category/art-culture/)
20:37:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:17%20GMT	http://lambda.oxygenna.com/creative/category/education/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/education/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/category/education/)
20:37:36	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:17%20GMT	http://lambda.oxygenna.com/creative/category/education/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/education/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/category/education/)
20:37:36	19069/19069	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2014%20Jan%202016%2014:20:44%20GMT	http://lambda.oxygenna.com/creative/category/education/feed/	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/education/feed/index.html	(from http://lambda.oxygenna.com/creative/category/education/)
20:37:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:18%20GMT	http://lambda.oxygenna.com/creative/category/food-health/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/food-health/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/category/food-health/)
20:37:37	15526/15526	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2014%20Jan%202016%2014:20:44%20GMT	http://lambda.oxygenna.com/creative/category/food-health/feed/	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/food-health/feed/index.html	(from http://lambda.oxygenna.com/creative/category/food-health/)
20:37:37	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:18%20GMT	http://lambda.oxygenna.com/creative/category/food-health/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/food-health/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/category/food-health/)
20:37:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:19%20GMT	http://lambda.oxygenna.com/creative/category/movies/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/movies/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/category/movies/)
20:37:38	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:19%20GMT	http://lambda.oxygenna.com/creative/category/movies/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/movies/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/category/movies/)
20:37:38	17059/17059	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2014%20Jan%202016%2014:20:44%20GMT	http://lambda.oxygenna.com/creative/category/movies/feed/	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/movies/feed/index.html	(from http://lambda.oxygenna.com/creative/category/movies/)
20:37:38	51895/51895	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://lambda.oxygenna.com/creative/2014/06/25/the-silence-of-the-clamps/	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/06/25/the-silence-of-the-clamps/index.html	(from http://lambda.oxygenna.com/creative/category/movies/)
20:37:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:20%20GMT	http://lambda.oxygenna.com/creative/category/sports/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/sports/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/category/sports/)
20:37:39	9011/9011	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2014%20Jan%202016%2014:20:44%20GMT	http://lambda.oxygenna.com/creative/category/sports/feed/	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/sports/feed/index.html	(from http://lambda.oxygenna.com/creative/category/sports/)
20:37:39	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:20%20GMT	http://lambda.oxygenna.com/creative/category/sports/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/sports/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/category/sports/)
20:37:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:20%20GMT	http://lambda.oxygenna.com/creative/category/travel/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/travel/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/category/travel/)
20:37:40	9659/9659	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2014%20Jan%202016%2014:20:44%20GMT	http://lambda.oxygenna.com/creative/category/travel/feed/	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/travel/feed/index.html	(from http://lambda.oxygenna.com/creative/category/travel/)
20:37:40	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:21%20GMT	http://lambda.oxygenna.com/creative/category/travel/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/category/travel/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/category/travel/)
20:37:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:21%20GMT	http://lambda.oxygenna.com/creative/2014/09/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/2014/09/)
20:37:40	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:22%20GMT	http://lambda.oxygenna.com/creative/2014/09/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/09/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/2014/09/)
20:37:41	65811/65811	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://lambda.oxygenna.com/creative/2014/	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/index.html	(from http://lambda.oxygenna.com/creative/2014/09/)
20:37:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:22%20GMT	http://lambda.oxygenna.com/creative/2014/08/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/08/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/2014/08/)
20:37:41	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:07:22%20GMT	http://lambda.oxygenna.com/creative/2014/08/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/08/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/2014/08/)
20:37:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:07:23%20GMT	http://lambda.oxygenna.com/creative/2014/07/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/07/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/2014/07/)
